,benchmark,dataset,name,run,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
492,cBench,3,network_dijkstra,3,0.0921,0.0961,0.1121,0.1161,0.0841,0.0761,0.0881,0.1161,0.0721,0.1081,0.1241,0.1001,0.1121,0.1161,0.0961,0.1241,0.1081,0.1041,0.1121,0.0961,0.1161,0.1001,0.1121,0.1161,0.1121,0.1241,0.1121,0.1361,0.1241,0.1121,0.1041,0.1081,0.1121,0.1361,0.0961,0.1161,0.0921,0.1241,0.1081,0.1121,0.1161,0.1241,0.1441,0.1041,0.1241,0.1201,0.1081,0.1321,0.1401,0.0921,0.1161,0.1361,0.1401,0.1201,0.1081,0.1001,0.1201,0.1241,0.1121,0.1161,0.1041,0.1041,0.1241,0.1241,0.1121,0.1201,0.1041,0.1441,0.1041,0.1001,0.1201,0.1201,0.1281,0.1321,0.1281,0.1121,0.1121,0.1161,0.1401,0.1321,0.1161,0.1121,0.1321,0.1321,0.1281,0.1041,0.1401,0.1241,0.1161,0.1361,0.1001,0.1201,0.1161,0.1041,0.1161,0.1201,0.1201,0.1321,0.1281,0.1201,0.1161,0.1321,0.1161,0.1201,0.1081,0.1121,0.1281,0.1281,0.1321,0.1281,0.1401,0.1041,0.1041,0.1321,0.1241,0.1161,0.1121,0.1281,0.1361,0.1281,0.1121,0.1241,0.0881,0.1121,0.1121,0.1321,0.1401,0.1321
493,cBench,4,network_dijkstra,3,0.4041,0.3881,0.4601,0.4201,0.4361,0.3801,0.3881,0.4961,0.4601,0.4401,0.4281,0.4641,0.4081,0.5041,0.3081,0.3201,0.3161,0.3521,0.3561,0.2881,0.4761,0.4041,0.4801,0.4761,0.3121,0.4881,0.4601,0.5001,0.5041,0.3401,0.4641,0.3561,0.4561,0.4881,0.3401,0.4521,0.4001,0.5041,0.4761,0.3961,0.4681,0.3641,0.4761,0.3281,0.3041,0.3161,0.4561,0.4041,0.5081,0.4601,0.4921,0.3521,0.3321,0.3521,0.3161,0.2681,0.3841,0.3361,0.3721,0.3841,0.3201,0.3361,0.4561,0.3601,0.4721,0.3521,0.4361,0.5161,0.5121,0.4521,0.5001,0.5041,0.3801,0.4721,0.4601,0.3921,0.5001,0.4801,0.5041,0.4961,0.3801,0.4401,0.3201,0.3601,0.3401,0.4361,0.5041,0.5041,0.5121,0.4841,0.3481,0.3401,0.5401,0.4721,0.4841,0.3721,0.3801,0.3521,0.3721,0.5121,0.4521,0.5041,0.5001,0.5121,0.4961,0.4641,0.5001,0.4801,0.3241,0.4841,0.5001,0.4641,0.5001,0.4761,0.4401,0.4801,0.3841,0.3881,0.5001,0.4681,0.4441,0.5161,0.3961,0.3281,0.3281,0.4681,0.4841,0.5001
494,cBench,5,network_dijkstra,3,0.7841,0.7361,0.9041,1.0041,0.9641,0.8921,0.7641,0.8881,1.0201,0.9681,0.9361,0.9641,0.7521,0.8801,0.9201,1.0081,0.9721,1.0241,1.0721,0.9081,0.8281,0.7881,0.9041,0.8881,0.7881,0.9441,0.8361,0.8761,1.0761,0.8601,1.0081,0.9881,1.0001,0.9401,0.7681,0.8481,0.9041,0.9321,0.8321,0.7761,1.0041,1.0401,0.9321,0.8961,0.8161,0.8321,0.9481,1.0601,1.0841,1.0041,0.9401,0.9321,1.0761,0.8961,0.8321,0.7281,0.9281,0.8561,1.0241,1.0961,1.0281,1.0561,1.0641,0.8881,1.0281,0.8761,0.9321,0.9001,1.0841,0.8321,0.9521,0.9001,0.8801,0.8921,0.9681,0.8881,0.9321,1.0321,1.1561,0.9321,0.8921,0.9321,1.0561,1.0961,1.0841,0.9921,1.1041,0.9401,1.0561,1.1041,1.0641,1.1121,0.9281,0.9041,0.8881,0.9321,0.9081,1.0081,0.9241,1.1081,0.8041,0.9561,0.9601,0.9561,1.1001,0.9161,0.9201,1.0801,0.8761,0.8401,1.0961,0.8841,1.1041,1.0321,0.9921,0.9561,0.9601,0.8961,0.9441,0.8641,1.0521,1.0721,1.0921,1.1121,0.9361,1.0081,1.0801,1.0921
495,cBench,1,consumer_mad,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
496,cBench,2,consumer_mad,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
497,cBench,3,consumer_mad,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
498,cBench,4,consumer_mad,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
499,cBench,5,consumer_mad,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500,cBench,1,security_sha,3,0.0041,0.0041,0.0041,0.0041,0.0041,0.0041,0.0041,0.0001,0.0041,0.0041,0.0041,0.0041,0.0041,0.0001,0.0041,0.0001,0.0041,0.0041,0.0001,0.0001,0.0041,0.0041,0.0041,0.0041,0.0041,0.0041,0.0041,0.0041,0.0041,0.0041,0.0041,0.0041,0.0041,0.0041,0.0041,0.0041,0.0041,0.0041,0.0041,0.0001,0.0041,0.0041,0.0041,0.0001,0.0041,0.0041,0.0081,0.0041,0.0041,0.0041,0.0001,0.0041,0.0001,0.0041,0.0041,0.0041,0.0041,0.0041,0.0041,0.0041,0.0041,0.0041,0.0041,0.0001,0.0041,0.0041,0.0041,0.0001,0.0041,0.0041,0.0041,0.0041,0.0041,0.0041,0.0041,0.0041,0.0041,0.0041,0.0041,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0041,0.0041,0.0041,0.0041,0.0041,0.0041,0.0041,0.0041,0.0001,0.0041,0.0041,0.0041,0.0041,0.0001,0.0041,0.0001,0.0041,0.0041,0.0041,0.0001,0.0001,0.0041,0.0041,0.0001,0.0041,0.0041,0.0001,0.0041,0.0041,0.0001,0.0041,0.0041,0.0041,0.0041,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0041,0.0001,0.0041
501,cBench,2,security_sha,3,0.0641,0.0441,0.0441,0.0441,0.0321,0.0521,0.0521,0.0281,0.0441,0.0561,0.0321,0.0561,0.0401,0.0361,0.0441,0.0521,0.0641,0.0481,0.0321,0.0441,0.0561,0.0521,0.0401,0.0521,0.0441,0.0521,0.0601,0.0401,0.0241,0.0681,0.0481,0.0641,0.0521,0.0361,0.0481,0.0441,0.0481,0.0481,0.0321,0.0281,0.0521,0.0601,0.0281,0.0401,0.0521,0.0561,0.0401,0.0521,0.0361,0.0441,0.0521,0.0601,0.0321,0.0241,0.0521,0.0401,0.0441,0.0561,0.0321,0.0281,0.0441,0.0401,0.0281,0.0361,0.0481,0.0481,0.0401,0.0481,0.0441,0.0441,0.0481,0.0521,0.0361,0.0321,0.0241,0.0201,0.0521,0.0561,0.0441,0.0281,0.0361,0.0521,0.0361,0.0361,0.0441,0.0361,0.0441,0.0401,0.0361,0.0361,0.0321,0.0401,0.0441,0.0361,0.0321,0.0361,0.0361,0.0441,0.0361,0.0441,0.0241,0.0521,0.0561,0.0401,0.0281,0.0441,0.0401,0.0281,0.0241,0.0401,0.0321,0.0401,0.0401,0.0401,0.0441,0.0561,0.0441,0.0361,0.0361,0.0361,0.0281,0.0281,0.0441,0.0361,0.0281,0.0401,0.0321,0.0281
502,cBench,3,security_sha,3,0.1241,0.1161,0.1041,0.1161,0.1041,0.1121,0.1001,0.0961,0.1041,0.1001,0.1041,0.1281,0.1281,0.0921,0.1201,0.0961,0.1001,0.1121,0.0841,0.1041,0.0961,0.1081,0.0841,0.1041,0.0681,0.0961,0.1281,0.0961,0.0761,0.1201,0.0921,0.1281,0.1241,0.0801,0.0881,0.1001,0.1201,0.0761,0.1041,0.0841,0.1001,0.1281,0.0841,0.0801,0.0961,0.1201,0.0961,0.0841,0.1121,0.0641,0.1121,0.1041,0.0841,0.0881,0.0801,0.0641,0.1001,0.1201,0.0921,0.0841,0.0921,0.0801,0.0881,0.0601,0.0681,0.1281,0.1161,0.1001,0.1161,0.0681,0.1041,0.0961,0.0881,0.0761,0.1041,0.0801,0.1041,0.1001,0.0761,0.0881,0.0641,0.1041,0.0801,0.0841,0.1041,0.0641,0.0841,0.1081,0.0761,0.0801,0.0641,0.0921,0.0841,0.0721,0.0681,0.0881,0.0641,0.0921,0.0921,0.0921,0.0641,0.0601,0.0961,0.1121,0.0641,0.0841,0.0961,0.0841,0.0921,0.0801,0.0801,0.0881,0.0881,0.0641,0.0521,0.0961,0.0721,0.0641,0.0761,0.0801,0.0681,0.1081,0.0881,0.0881,0.0801,0.0761,0.0721,0.0641
503,cBench,4,security_sha,3,2.4201,2.2081,2.3881,2.4121,1.7521,2.3321,2.3281,1.6761,2.4001,2.3761,1.8961,2.5081,2.3601,1.6921,2.3681,1.8681,2.3721,2.3841,1.5761,1.9081,2.4641,2.2881,1.7121,1.7361,1.6481,1.9561,2.3401,1.5961,1.5481,2.5121,2.2961,2.5121,2.2601,1.6081,1.8121,2.6241,2.2601,1.7401,1.7921,1.4721,1.7721,2.2561,1.7401,1.5561,1.9601,2.3881,2.1641,2.0921,2.0441,1.4361,2.0521,2.1521,1.6201,1.5041,1.7641,1.6521,1.7761,2.0641,1.7161,1.4441,1.6521,1.9401,1.6321,1.4001,1.9721,2.5641,2.2561,1.9561,1.9201,1.4561,1.9241,2.1961,1.5881,1.5361,1.7921,1.4521,1.7921,2.2281,1.7841,1.5521,1.4841,1.9241,1.6321,1.3481,2.0281,1.6201,1.9121,2.1801,1.8721,1.5921,1.4281,1.9161,1.5001,1.3601,1.4601,1.9121,1.6241,1.6641,1.5041,1.9161,1.4881,1.8681,2.1281,2.0841,1.6081,1.5521,1.8721,1.4441,1.5521,1.6321,1.9481,1.4441,1.6521,1.6241,1.5081,2.0121,1.4921,1.5001,1.6521,1.6521,1.6361,2.0041,1.4921,1.4841,1.4681,1.4481,1.4561,1.6201
504,cBench,5,security_sha,3,0.1681,0.2121,0.2041,0.2281,0.1681,0.2241,0.1961,0.1361,0.2241,0.2041,0.1681,0.2201,0.2121,0.0961,0.2161,0.1881,0.1441,0.1641,0.1081,0.1401,0.1401,0.2201,0.1881,0.1881,0.1321,0.1841,0.2161,0.1481,0.1361,0.2201,0.1761,0.2081,0.2161,0.1761,0.1641,0.2001,0.2081,0.1841,0.2001,0.1481,0.1761,0.2241,0.1681,0.1241,0.1881,0.2281,0.2121,0.1761,0.1921,0.1441,0.1961,0.2081,0.1521,0.1481,0.1841,0.1321,0.1841,0.1961,0.1801,0.1561,0.1321,0.1561,0.1441,0.1201,0.1921,0.2401,0.2001,0.1721,0.1881,0.1401,0.1641,0.1961,0.1121,0.0841,0.1441,0.1201,0.1521,0.1481,0.1841,0.1001,0.0921,0.1761,0.1521,0.1521,0.1801,0.1601,0.1801,0.1601,0.2001,0.1161,0.0921,0.1961,0.1361,0.1241,0.1601,0.1681,0.1321,0.1481,0.1361,0.1801,0.1401,0.1881,0.2121,0.1681,0.1361,0.1481,0.1761,0.1601,0.1121,0.1441,0.1681,0.1321,0.1401,0.1321,0.1361,0.1801,0.1601,0.1441,0.1401,0.1401,0.1161,0.1721,0.1401,0.1321,0.1441,0.1521,0.1441,0.1561
505,cBench,1,consumer_jpeg_c,3,0.3281,0.3201,0.3481,0.3161,0.3241,0.3201,0.3041,0.3241,0.3361,0.3121,0.3201,0.3121,0.3001,0.3081,0.3481,0.3401,0.3041,0.3641,0.3321,0.3201,0.3161,0.2801,0.3201,0.3041,0.2921,0.2641,0.2961,0.3041,0.3001,0.3441,0.3321,0.2521,0.3241,0.2161,0.3081,0.3161,0.3041,0.3041,0.3001,0.2961,0.3201,0.2881,0.2481,0.3001,0.3401,0.3441,0.3401,0.3161,0.2921,0.3281,0.3441,0.3241,0.3161,0.3241,0.3001,0.2921,0.3121,0.3001,0.3201,0.2961,0.3041,0.2961,0.1961,0.3001,0.3361,0.3401,0.3361,0.3361,0.3001,0.3241,0.3121,0.3241,0.3281,0.3241,0.3081,0.2961,0.3081,0.3041,0.3121,0.3121,0.3041,0.2921,0.3001,0.3081,0.3001,0.3201,0.3201,0.3161,0.3161,0.3361,0.3121,0.2841,0.3161,0.2081,0.2881,0.2041,0.2961,0.2921,0.3041,0.3321,0.3281,0.2921,0.3401,0.3201,0.3201,0.2641,0.3121,0.3201,0.3161,0.2961,0.3081,0.3001,0.3081,0.3001,0.3321,0.3161,0.3321,0.3401,0.3241,0.3161,0.3321,0.3241,0.3321,0.3201,0.3121,0.2841,0.3361,0.3361
506,cBench,2,consumer_jpeg_c,3,0.4361,0.4241,0.4561,0.4441,0.4321,0.4201,0.4041,0.4201,0.4561,0.4441,0.4441,0.4201,0.4081,0.4321,0.4681,0.4361,0.4521,0.4441,0.4321,0.4361,0.4201,0.3961,0.4281,0.3961,0.3881,0.4201,0.4001,0.4161,0.3841,0.4681,0.4281,0.4481,0.4241,0.4481,0.4401,0.4321,0.4121,0.4281,0.4201,0.3281,0.4161,0.3921,0.4281,0.3961,0.3001,0.4681,0.4561,0.4521,0.4241,0.4481,0.4121,0.4281,0.4521,0.3601,0.4161,0.3241,0.4161,0.4121,0.4201,0.3961,0.4001,0.3961,0.4081,0.4001,0.4561,0.4681,0.4601,0.4441,0.4201,0.4441,0.2761,0.4361,0.4401,0.4361,0.4201,0.3881,0.4041,0.4081,0.4241,0.4081,0.4081,0.4161,0.3841,0.4321,0.3961,0.4441,0.3961,0.3001,0.4361,0.4441,0.4401,0.4201,0.3481,0.4161,0.4001,0.4121,0.4001,0.4001,0.4041,0.4161,0.4441,0.3881,0.4361,0.4561,0.3401,0.3481,0.4121,0.4241,0.4401,0.4001,0.4081,0.4001,0.4081,0.4041,0.4441,0.4041,0.4281,0.4361,0.4481,0.4001,0.4441,0.4161,0.4441,0.4521,0.4481,0.2681,0.4521,0.3401
507,cBench,3,consumer_jpeg_c,3,34.5201,35.1321,36.2841,34.4401,34.4401,34.6921,31.4681,35.6881,35.6281,35.4601,35.7641,34.1041,31.9681,35.5041,37.7081,38.0041,36.2921,35.4121,36.8801,34.4441,35.1961,32.2961,34.8921,32.7921,30.4281,34.3921,31.4001,35.9801,31.8361,36.4361,37.4001,35.8841,34.9521,37.0561,34.2641,34.0601,31.9841,34.4521,32.6681,31.2401,33.2761,32.0121,35.1361,31.2481,36.9241,37.4161,36.0201,36.5961,34.3081,36.5041,33.8321,34.2681,36.0401,35.3801,32.9681,30.3401,34.3161,31.4241,35.6001,31.7281,31.5961,33.1601,31.7121,31.9321,36.4921,36.4201,35.6041,36.4761,33.5201,36.4401,32.6241,34.2161,36.6121,35.6201,33.1961,30.2721,33.2801,31.3161,34.4521,32.3281,31.9321,33.6641,31.6761,31.2041,32.7561,35.7161,33.1561,34.9681,37.2361,36.1161,35.4121,33.0281,36.0121,35.0561,31.6161,33.0521,32.4001,32.2881,33.3521,32.8441,35.5121,33.1361,36.4521,37.6281,37.0001,37.9161,33.1201,36.8641,35.9721,31.6081,35.2441,31.5881,32.9441,31.3561,36.1961,33.8161,39.3241,36.3761,36.7081,33.8081,37.4361,34.5281,37.3961,37.3561,35.4281,32.9521,37.3801,37.7801
508,cBench,4,consumer_jpeg_c,3,1.8521,1.8361,2.0161,1.9401,1.9361,2.0321,1.7081,1.9281,2.1881,2.0041,1.7441,1.8481,1.8441,1.9721,2.4281,2.0041,1.8401,1.9441,1.9961,1.7641,1.9401,1.7841,1.8121,2.0241,1.9961,1.8961,1.8121,2.2841,2.0081,2.1241,2.2601,2.0321,2.0521,1.9961,1.8321,1.6961,1.8161,1.9321,1.7921,1.5961,2.0441,1.6441,1.8641,1.8081,1.9321,2.0481,1.9361,1.9961,1.7961,1.9881,1.8041,1.9761,2.0121,1.9841,1.7761,2.0001,1.9241,1.7801,2.0561,1.7521,1.8881,1.8561,1.7801,1.8521,1.8481,2.3321,1.9561,1.9721,1.9561,1.9921,1.8961,2.0401,1.9721,2.0081,2.1601,1.7401,1.7841,2.0921,2.1081,1.8321,1.9081,1.8121,2.0361,1.8161,1.9041,2.0561,2.0561,2.2161,1.9041,2.0281,1.8041,1.6841,2.0201,2.0401,1.7801,1.8441,1.8041,1.8681,1.7961,2.2841,2.4041,1.8681,2.1641,2.1601,1.9521,1.9801,1.9521,2.0321,1.9801,1.9961,1.7921,1.7321,1.8281,1.8441,2.1961,2.1241,1.8761,1.9681,2.0121,1.6361,1.9961,1.9681,1.9841,2.2241,2.0361,1.8321,2.0481,2.1441
509,cBench,5,consumer_jpeg_c,3,0.1561,0.1241,0.1321,0.1401,0.1561,0.1561,0.1481,0.1521,0.1201,0.1281,0.1321,0.1321,0.1241,0.1401,0.1401,0.1601,0.1281,0.1241,0.1521,0.1441,0.1321,0.1441,0.1521,0.1481,0.1321,0.1321,0.1161,0.1201,0.1401,0.1401,0.1521,0.1321,0.1401,0.0881,0.1481,0.1441,0.1441,0.1441,0.1481,0.1401,0.1481,0.1521,0.1361,0.1401,0.1441,0.1401,0.1521,0.1721,0.1321,0.0961,0.1441,0.1561,0.1521,0.0881,0.1441,0.1121,0.1481,0.1321,0.1441,0.1321,0.1441,0.0921,0.0841,0.1361,0.1521,0.1321,0.1561,0.1601,0.1201,0.1481,0.1241,0.0921,0.1321,0.1561,0.1441,0.1121,0.1441,0.1321,0.1601,0.1361,0.1401,0.1481,0.1161,0.1361,0.1481,0.1401,0.1201,0.1561,0.1641,0.1561,0.1521,0.1441,0.1641,0.1321,0.1481,0.0841,0.1321,0.1441,0.1401,0.1641,0.1401,0.1201,0.1401,0.1481,0.1401,0.1281,0.1041,0.1441,0.1201,0.1281,0.0841,0.1401,0.1241,0.1401,0.1401,0.1201,0.1361,0.1521,0.0921,0.1401,0.1721,0.1441,0.1681,0.1361,0.1201,0.1401,0.1521,0.1321
510,cBench,1,consumer_tiffmedian,3,0.1041,0.1681,0.1601,0.1481,0.1721,0.1881,0.1721,0.1001,0.1641,0.1401,0.1521,0.0961,0.1601,0.1401,0.1601,0.1641,0.1441,0.1601,0.1641,0.1961,0.1601,0.1481,0.1721,0.1761,0.1641,0.1441,0.1641,0.1001,0.1161,0.1521,0.1521,0.1481,0.1481,0.1641,0.1121,0.1001,0.1721,0.1721,0.1601,0.1641,0.1681,0.1721,0.1481,0.1521,0.1161,0.1641,0.1721,0.1881,0.1481,0.1681,0.1561,0.1361,0.1681,0.0961,0.1081,0.1721,0.1641,0.1641,0.1761,0.1681,0.1761,0.1681,0.1521,0.1521,0.1281,0.1561,0.1681,0.1561,0.1561,0.1761,0.1561,0.1041,0.1681,0.1641,0.1601,0.1561,0.1481,0.1081,0.1761,0.1721,0.1521,0.1521,0.1681,0.1641,0.1561,0.1681,0.1561,0.1601,0.1721,0.1681,0.1801,0.1601,0.1561,0.1481,0.1521,0.1681,0.1001,0.1001,0.1721,0.1681,0.1041,0.1521,0.1481,0.1481,0.1761,0.1681,0.1041,0.1321,0.1681,0.1721,0.1721,0.1401,0.1761,0.1081,0.1801,0.1761,0.1681,0.1281,0.1521,0.1561,0.1961,0.1641,0.1681,0.1601,0.1441,0.1601,0.1641,0.1681
511,cBench,2,consumer_tiffmedian,3,0.1841,0.2201,0.1841,0.2201,0.2481,0.2361,0.2481,0.2441,0.2281,0.2441,0.2001,0.2081,0.1601,0.2441,0.2521,0.2201,0.2361,0.2201,0.2201,0.2241,0.2641,0.2521,0.2561,0.2161,0.2441,0.2361,0.2281,0.2281,0.2361,0.2481,0.2521,0.2161,0.1961,0.2281,0.2401,0.2481,0.2481,0.2521,0.2361,0.2401,0.2601,0.2561,0.2401,0.2481,0.2521,0.2321,0.2361,0.1641,0.1881,0.2081,0.2521,0.1801,0.2361,0.1561,0.2721,0.1841,0.2321,0.1681,0.2481,0.2521,0.1561,0.2321,0.2441,0.2761,0.1601,0.1641,0.2441,0.2241,0.2561,0.2401,0.2401,0.2281,0.1481,0.2441,0.2361,0.2321,0.1561,0.2601,0.1881,0.2361,0.2361,0.2201,0.2201,0.2281,0.1961,0.2281,0.2041,0.2561,0.1641,0.2441,0.2121,0.2721,0.2001,0.1521,0.2361,0.2521,0.2241,0.2481,0.1561,0.2561,0.2601,0.2401,0.2281,0.2321,0.2481,0.2481,0.2561,0.2281,0.2241,0.2521,0.2481,0.2361,0.2481,0.2201,0.1641,0.2401,0.2161,0.1841,0.2441,0.2161,0.2441,0.2281,0.2441,0.2401,0.2361,0.2361,0.2481,0.2401
512,cBench,3,consumer_tiffmedian,3,5.8001,5.3521,5.6361,5.6281,6.2561,5.7041,5.9601,5.7601,5.7041,5.5121,5.5881,5.2201,6.2201,5.9601,6.4761,5.4961,5.8161,5.7641,5.2241,5.6281,6.1961,6.2201,6.2481,5.4801,6.4641,5.7561,5.5561,5.3601,5.8241,6.2761,5.5161,5.8281,5.7001,5.9401,5.4601,6.1921,5.9561,6.0961,5.6201,5.6681,5.7561,5.7801,5.5201,5.5841,5.4521,6.2161,6.2041,6.2241,5.4601,5.5441,6.1881,6.2401,5.2161,6.5641,5.6401,5.8881,6.2081,6.2161,6.0521,5.5761,5.9561,5.8001,5.8921,5.6241,5.4081,6.0081,5.4321,6.1241,5.5401,5.4241,5.6641,5.5161,5.2441,5.6841,5.9081,6.3921,5.5081,5.5641,5.9241,5.5921,5.7441,5.5241,5.5881,5.5321,6.0441,5.7361,6.2281,5.4041,5.5921,5.4481,6.1361,6.6721,5.9161,6.2081,6.1481,6.5681,5.4201,6.4521,6.2241,6.1801,6.0281,5.6841,5.4001,6.7561,5.4681,6.1921,5.4721,5.5561,5.6041,5.8361,5.8681,5.8881,5.5721,5.5801,5.4521,6.1841,5.6281,5.3801,5.5801,5.6881,5.9161,5.6801,5.4001,5.4161,5.4921,5.4641,5.7961,5.5161
513,cBench,4,consumer_tiffmedian,3,0.4401,0.4201,0.4161,0.4401,0.4481,0.3001,0.4841,0.3401,0.4441,0.4721,0.4561,0.4361,0.4761,0.4401,0.5241,0.3721,0.4601,0.3721,0.4401,0.3121,0.3921,0.3881,0.5001,0.4081,0.4881,0.4681,0.4841,0.4121,0.5121,0.4881,0.4401,0.4441,0.3561,0.4281,0.3641,0.4561,0.4441,0.4881,0.4481,0.4601,0.4681,0.4921,0.4161,0.4561,0.4681,0.3601,0.4641,0.3121,0.3881,0.3361,0.4961,0.4481,0.4441,0.4801,0.4721,0.3641,0.4641,0.4361,0.3441,0.4641,0.4681,0.4681,0.4481,0.4801,0.4641,0.5001,0.3081,0.3761,0.4561,0.4681,0.3401,0.4601,0.2961,0.3921,0.4481,0.4801,0.3601,0.4921,0.5081,0.4641,0.3801,0.4161,0.4641,0.4561,0.4481,0.4641,0.5041,0.4641,0.4681,0.4401,0.4641,0.5041,0.3201,0.3801,0.4681,0.4761,0.4361,0.4761,0.3921,0.3201,0.3161,0.3161,0.3481,0.4801,0.4401,0.3281,0.4721,0.4561,0.4561,0.4761,0.4201,0.4481,0.4521,0.4481,0.4841,0.3441,0.4601,0.4441,0.3601,0.4601,0.5081,0.4681,0.4601,0.4121,0.4481,0.3081,0.4601,0.4481
514,cBench,5,consumer_tiffmedian,3,0.1961,0.1681,0.1601,0.1881,0.1881,0.1601,0.1881,0.1601,0.1801,0.2041,0.1881,0.2041,0.1881,0.1801,0.2121,0.1961,0.1841,0.1801,0.1921,0.1641,0.2001,0.1721,0.2161,0.1441,0.1921,0.1841,0.1881,0.1281,0.2201,0.1881,0.1721,0.1881,0.1801,0.1841,0.2041,0.2121,0.2001,0.1881,0.2001,0.1281,0.1561,0.2001,0.2041,0.1321,0.2121,0.1921,0.2161,0.2081,0.2121,0.2081,0.2041,0.1961,0.2081,0.2041,0.2041,0.2041,0.1961,0.2281,0.2161,0.1281,0.1921,0.1321,0.1801,0.2201,0.2001,0.2161,0.1921,0.2121,0.1961,0.2161,0.1321,0.1841,0.2001,0.1841,0.1921,0.1881,0.1921,0.2121,0.2121,0.1321,0.2041,0.1321,0.2041,0.2161,0.1881,0.1921,0.2161,0.1401,0.1921,0.1881,0.1921,0.2201,0.2121,0.1641,0.1601,0.2121,0.2121,0.1801,0.2001,0.1921,0.2161,0.2121,0.2161,0.2001,0.2161,0.1441,0.1761,0.2041,0.1921,0.1921,0.1361,0.2121,0.2161,0.2081,0.2321,0.1961,0.2001,0.2081,0.1961,0.2081,0.2241,0.2121,0.1681,0.2041,0.1361,0.2041,0.2121,0.2161
