,benchmark,dataset,name,run,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
383,cBench,4,consumer_lame,2,0.0031,0.0011,0.0031,0.0021,0.0041,0.0031,0.0031,0.0031,0.0011,0.0041,0.0031,0.0031,0.0011,0.0031,0.0041,0.0031,0.0031,0.0031,0.0031,0.0021,0.0031,0.0031,0.0031,0.0031,0.0031,0.0031,0.0041,0.0031,0.0021,0.0021,0.0031,0.0031,0.0031,0.0041,0.0031,0.0031,0.0031,0.0031,0.0031,0.0031,0.0031,0.0021,0.0021,0.0031,0.0031,0.0031,0.0041,0.0031,0.0021,0.0041,0.0031,0.0031,0.0041,0.0031,0.0031,0.0031,0.0031,0.0041,0.0031,0.0021,0.0031,0.0041,0.0041,0.0031,0.0031,0.0031,0.0031,0.0031,0.0031,0.0041,0.0031,0.0031,0.0031,0.0031,0.0031,0.0031,0.0031,0.0041,0.0031,0.0031,0.0031,0.0021,0.0041,0.0031,0.0031,0.0031,0.0031,0.0031,0.0031,0.0021,0.0031,0.0031,0.0041,0.0031,0.0041,0.0041,0.0031,0.0021,0.0031,0.0031,0.0031,0.0011,0.0021,0.0021,0.0031,0.0021,0.0031,0.0031,0.0031,0.0031,0.0031,0.0031,0.0031,0.0031,0.0021,0.0031,0.0021,0.0031,0.0031,0.0031,0.0031,0.0021,0.0031,0.0041,0.0031,0.0041,0.0031,0.0031
384,cBench,5,consumer_lame,2,0.0041,0.0031,0.0031,0.0031,0.0031,0.0041,0.0041,0.0041,0.0021,0.0031,0.0031,0.0031,0.0031,0.0031,0.0031,0.0031,0.0031,0.0031,0.0031,0.0031,0.0041,0.0031,0.0031,0.0031,0.0031,0.0031,0.0031,0.0041,0.0031,0.0031,0.0031,0.0031,0.0031,0.0031,0.0031,0.0041,0.0031,0.0031,0.0041,0.0031,0.0031,0.0041,0.0031,0.0031,0.0031,0.0031,0.0031,0.0031,0.0031,0.0031,0.0031,0.0041,0.0031,0.0031,0.0031,0.0031,0.0031,0.0031,0.0011,0.0041,0.0031,0.0031,0.0031,0.0041,0.0031,0.0031,0.0031,0.0011,0.0031,0.0031,0.0031,0.0031,0.0031,0.0031,0.0041,0.0031,0.0011,0.0031,0.0031,0.0041,0.0041,0.0041,0.0031,0.0031,0.0031,0.0021,0.0031,0.0031,0.0031,0.0031,0.0031,0.0021,0.0031,0.0031,0.0031,0.0031,0.0031,0.0031,0.0031,0.0031,0.0031,0.0031,0.0021,0.0021,0.0031,0.0021,0.0041,0.0041,0.0041,0.0031,0.0041,0.0021,0.0031,0.0041,0.0041,0.0041,0.0031,0.0031,0.0031,0.0031,0.0021,0.0031,0.0031,0.0031,0.0031,0.0031,0.0031,0.0021
385,cBench,1,network_patricia,2,0.0131,0.0081,0.0111,0.0081,0.0131,0.0131,0.0121,0.0161,0.0161,0.0161,0.0141,0.0161,0.0131,0.0141,0.0161,0.0161,0.0121,0.0161,0.0121,0.0101,0.0161,0.0121,0.0121,0.0101,0.0111,0.0081,0.0161,0.0111,0.0131,0.0151,0.0141,0.0141,0.0131,0.0121,0.0101,0.0101,0.0151,0.0131,0.0161,0.0081,0.0131,0.0081,0.0101,0.0141,0.0121,0.0161,0.0141,0.0151,0.0081,0.0121,0.0081,0.0161,0.0121,0.0071,0.0161,0.0141,0.0141,0.0151,0.0091,0.0131,0.0081,0.0141,0.0141,0.0161,0.0091,0.0091,0.0131,0.0081,0.0121,0.0141,0.0111,0.0141,0.0071,0.0101,0.0131,0.0121,0.0161,0.0101,0.0121,0.0131,0.0161,0.0101,0.0141,0.0081,0.0081,0.0161,0.0141,0.0151,0.0131,0.0081,0.0111,0.0161,0.0171,0.0091,0.0081,0.0141,0.0091,0.0111,0.0141,0.0091,0.0081,0.0161,0.0131,0.0111,0.0101,0.0141,0.0161,0.0091,0.0111,0.0111,0.0081,0.0091,0.0091,0.0101,0.0161,0.0081,0.0161,0.0111,0.0151,0.0151,0.0131,0.0141,0.0141,0.0091,0.0141,0.0091,0.0131,0.0161
386,cBench,2,network_patricia,2,0.0171,0.0141,0.0141,0.0181,0.0181,0.0151,0.0161,0.0121,0.0161,0.0111,0.0161,0.0161,0.0111,0.0161,0.0161,0.0151,0.0191,0.0151,0.0151,0.0131,0.0161,0.0101,0.0151,0.0181,0.0141,0.0111,0.0161,0.0151,0.0161,0.0121,0.0121,0.0111,0.0151,0.0121,0.0121,0.0181,0.0161,0.0121,0.0111,0.0151,0.0111,0.0181,0.0171,0.0161,0.0121,0.0161,0.0161,0.0121,0.0141,0.0181,0.0181,0.0171,0.0181,0.0101,0.0151,0.0161,0.0171,0.0131,0.0171,0.0161,0.0131,0.0171,0.0171,0.0151,0.0181,0.0161,0.0101,0.0151,0.0171,0.0161,0.0111,0.0151,0.0151,0.0171,0.0121,0.0151,0.0181,0.0161,0.0151,0.0181,0.0151,0.0141,0.0151,0.0151,0.0151,0.0151,0.0161,0.0161,0.0161,0.0131,0.0161,0.0181,0.0171,0.0161,0.0171,0.0151,0.0151,0.0161,0.0171,0.0131,0.0151,0.0161,0.0161,0.0151,0.0111,0.0141,0.0171,0.0111,0.0131,0.0181,0.0171,0.0181,0.0151,0.0161,0.0131,0.0181,0.0161,0.0161,0.0201,0.0191,0.0161,0.0151,0.0161,0.0151,0.0161,0.0171,0.0131,0.0181
387,cBench,3,network_patricia,2,0.0191,0.0201,0.0151,0.0191,0.0161,0.0181,0.0201,0.0181,0.0181,0.0191,0.0151,0.0191,0.0191,0.0201,0.0161,0.0181,0.0161,0.0191,0.0191,0.0211,0.0201,0.0191,0.0201,0.0181,0.0151,0.0211,0.0191,0.0181,0.0201,0.0191,0.0191,0.0211,0.0211,0.0191,0.0211,0.0231,0.0131,0.0211,0.0181,0.0201,0.0161,0.0191,0.0211,0.0201,0.0201,0.0171,0.0151,0.0201,0.0191,0.0191,0.0171,0.0191,0.0171,0.0221,0.0191,0.0171,0.0161,0.0191,0.0191,0.0191,0.0181,0.0191,0.0161,0.0171,0.0151,0.0191,0.0181,0.0161,0.0201,0.0221,0.0171,0.0191,0.0201,0.0191,0.0191,0.0171,0.0141,0.0141,0.0211,0.0191,0.0181,0.0141,0.0191,0.0211,0.0141,0.0191,0.0211,0.0211,0.0211,0.0191,0.0201,0.0191,0.0191,0.0191,0.0181,0.0141,0.0191,0.0171,0.0191,0.0211,0.0181,0.0201,0.0221,0.0191,0.0151,0.0191,0.0171,0.0131,0.0181,0.0151,0.0191,0.0161,0.0201,0.0151,0.0211,0.0181,0.0181,0.0151,0.0201,0.0211,0.0141,0.0191,0.0221,0.0181,0.0201,0.0201,0.0191,0.0221
388,cBench,4,network_patricia,2,0.0241,0.0211,0.0221,0.0261,0.0241,0.0231,0.0211,0.0231,0.0211,0.0201,0.0231,0.0221,0.0241,0.0241,0.0251,0.0241,0.0231,0.0231,0.0261,0.0261,0.0261,0.0221,0.0251,0.0261,0.0251,0.0221,0.0251,0.0211,0.0241,0.0241,0.0241,0.0241,0.0201,0.0241,0.0241,0.0201,0.0211,0.0221,0.0241,0.0231,0.0251,0.0261,0.0201,0.0181,0.0241,0.0251,0.0241,0.0241,0.0221,0.0251,0.0211,0.0241,0.0231,0.0241,0.0231,0.0201,0.0201,0.0251,0.0251,0.0221,0.0211,0.0221,0.0231,0.0231,0.0251,0.0261,0.0241,0.0231,0.0201,0.0211,0.0231,0.0241,0.0251,0.0231,0.0251,0.0251,0.0261,0.0231,0.0221,0.0241,0.0221,0.0231,0.0201,0.0251,0.0271,0.0241,0.0221,0.0261,0.0211,0.0211,0.0231,0.0251,0.0191,0.0221,0.0251,0.0211,0.0201,0.0241,0.0251,0.0241,0.0201,0.0251,0.0251,0.0231,0.0241,0.0251,0.0211,0.0221,0.0241,0.0241,0.0241,0.0191,0.0211,0.0211,0.0251,0.0241,0.0241,0.0231,0.0221,0.0211,0.0271,0.0231,0.0241,0.0201,0.0181,0.0271,0.0221,0.0221
389,cBench,5,network_patricia,2,0.0331,0.0281,0.0311,0.0321,0.0291,0.0301,0.0271,0.0291,0.0311,0.0291,0.0291,0.0291,0.0311,0.0321,0.0291,0.0281,0.0271,0.0281,0.0321,0.0321,0.0321,0.0341,0.0281,0.0281,0.0301,0.0311,0.0281,0.0291,0.0311,0.0341,0.0301,0.0281,0.0331,0.0321,0.0311,0.0311,0.0311,0.0311,0.0291,0.0311,0.0281,0.0321,0.0301,0.0281,0.0281,0.0291,0.0321,0.0281,0.0321,0.0311,0.0301,0.0321,0.0311,0.0261,0.0311,0.0301,0.0271,0.0301,0.0281,0.0281,0.0301,0.0331,0.0301,0.0271,0.0331,0.0281,0.0331,0.0291,0.0321,0.0321,0.0301,0.0291,0.0291,0.0311,0.0301,0.0331,0.0261,0.0281,0.0271,0.0291,0.0361,0.0291,0.0281,0.0301,0.0321,0.0301,0.0321,0.0321,0.0291,0.0301,0.0331,0.0271,0.0291,0.0301,0.0271,0.0281,0.0261,0.0281,0.0301,0.0321,0.0341,0.0321,0.0341,0.0281,0.0311,0.0311,0.0271,0.0301,0.0321,0.0301,0.0311,0.0341,0.0291,0.0251,0.0321,0.0281,0.0311,0.0281,0.0301,0.0331,0.0301,0.0281,0.0271,0.0301,0.0331,0.0311,0.0321,0.0291
390,cBench,1,security_blowfish_d,2,0.0071,0.0061,0.0091,0.0121,0.0081,0.0101,0.0071,0.0081,0.0121,0.0161,0.0061,0.0071,0.0141,0.0081,0.0061,0.0141,0.0101,0.0151,0.0121,0.0141,0.0131,0.0141,0.0101,0.0151,0.0131,0.0101,0.0121,0.0081,0.0061,0.0091,0.0101,0.0091,0.0061,0.0081,0.0151,0.0081,0.0111,0.0151,0.0141,0.0121,0.0161,0.0151,0.0101,0.0051,0.0091,0.0101,0.0121,0.0081,0.0111,0.0071,0.0051,0.0141,0.0141,0.0081,0.0071,0.0081,0.0101,0.0071,0.0091,0.0141,0.0101,0.0121,0.0141,0.0131,0.0091,0.0101,0.0151,0.0111,0.0071,0.0141,0.0131,0.0091,0.0151,0.0121,0.0141,0.0081,0.0141,0.0121,0.0081,0.0141,0.0101,0.0071,0.0141,0.0111,0.0061,0.0121,0.0101,0.0101,0.0151,0.0151,0.0081,0.0101,0.0131,0.0151,0.0141,0.0061,0.0061,0.0141,0.0101,0.0151,0.0041,0.0061,0.0141,0.0101,0.0131,0.0091,0.0081,0.0071,0.0091,0.0071,0.0071,0.0101,0.0081,0.0081,0.0091,0.0061,0.0081,0.0151,0.0141,0.0081,0.0081,0.0071,0.0151,0.0121,0.0091,0.0121,0.0101,0.0081
391,cBench,2,security_blowfish_d,2,0.0531,0.0481,0.0491,0.0561,0.0541,0.0541,0.0531,0.0551,0.0511,0.0541,0.0541,0.0531,0.0531,0.0521,0.0561,0.0531,0.0521,0.0531,0.0531,0.0561,0.0561,0.0551,0.0531,0.0571,0.0531,0.0571,0.0541,0.0541,0.0491,0.0531,0.0521,0.0521,0.0541,0.0561,0.0541,0.0521,0.0551,0.0561,0.0551,0.0551,0.0551,0.0511,0.0561,0.0511,0.0551,0.0521,0.0541,0.0561,0.0551,0.0551,0.0541,0.0541,0.0551,0.0541,0.0561,0.0541,0.0541,0.0561,0.0561,0.0531,0.0551,0.0551,0.0531,0.0511,0.0541,0.0541,0.0561,0.0511,0.0531,0.0541,0.0561,0.0511,0.0511,0.0541,0.0541,0.0541,0.0541,0.0541,0.0551,0.0501,0.0541,0.0561,0.0501,0.0521,0.0521,0.0521,0.0561,0.0511,0.0571,0.0581,0.0531,0.0551,0.0591,0.0551,0.0551,0.0541,0.0521,0.0501,0.0521,0.0551,0.0501,0.0551,0.0511,0.0461,0.0551,0.0551,0.0551,0.0581,0.0541,0.0541,0.0521,0.0461,0.0501,0.0511,0.0581,0.0521,0.0571,0.0601,0.0551,0.0511,0.0521,0.0561,0.0581,0.0581,0.0581,0.0481,0.0541,0.0561
392,cBench,3,security_blowfish_d,2,0.1131,0.1121,0.1111,0.1191,0.1161,0.1111,0.1141,0.1141,0.1141,0.1171,0.1181,0.1141,0.1121,0.1141,0.1141,0.1121,0.1101,0.1161,0.1141,0.1131,0.1181,0.1141,0.1141,0.1151,0.1131,0.1151,0.1141,0.1151,0.1061,0.1151,0.1121,0.1111,0.1181,0.1121,0.1171,0.1181,0.1171,0.1111,0.1231,0.1151,0.1161,0.1141,0.1161,0.1081,0.1151,0.1131,0.1181,0.1181,0.1141,0.1171,0.1161,0.1171,0.1131,0.1111,0.1191,0.1151,0.1171,0.1171,0.1181,0.1101,0.1151,0.1211,0.1081,0.1061,0.1141,0.1151,0.1141,0.1191,0.1151,0.1171,0.1141,0.1161,0.1141,0.1111,0.1181,0.1161,0.1171,0.1151,0.1181,0.1101,0.1161,0.1131,0.1101,0.1031,0.1131,0.1161,0.1101,0.1171,0.1181,0.1251,0.1131,0.1191,0.1221,0.1141,0.1151,0.1131,0.1061,0.1121,0.1111,0.1151,0.1161,0.1181,0.1131,0.1201,0.1231,0.1171,0.1181,0.1251,0.1141,0.1151,0.1181,0.1061,0.1061,0.1101,0.1161,0.1211,0.1261,0.1221,0.1261,0.1101,0.1131,0.1191,0.1231,0.1241,0.1211,0.1091,0.1241,0.1211
393,cBench,4,security_blowfish_d,2,3.2791,3.2731,3.2621,3.3891,3.3251,3.2811,3.2871,3.3331,3.2571,3.3871,3.4471,3.2771,3.2901,3.3321,3.2871,3.2901,3.2701,3.3171,3.3201,3.3631,3.4001,3.3411,3.3721,3.3511,3.3461,3.3721,3.2911,3.3301,3.1131,3.2781,3.2851,3.2611,3.3211,3.2941,3.3321,3.3971,3.3411,3.3461,3.3521,3.3451,3.3641,3.2891,3.3261,3.1111,3.2921,3.2761,3.3471,3.4071,3.2971,3.3441,3.4231,3.3261,3.3141,3.3031,3.3781,3.3401,3.3651,3.3391,3.3601,3.1331,3.3401,3.3651,3.1361,3.1111,3.2871,3.2791,3.3481,3.4021,3.2881,3.3451,3.3981,3.3201,3.2511,3.2851,3.3271,3.3401,3.3671,3.3511,3.3571,3.1291,3.3431,3.3711,3.1321,3.1071,3.2871,3.3411,3.3751,3.3511,3.3811,3.5981,3.3481,3.4171,3.6001,3.2821,3.3401,3.3671,3.1351,3.1331,3.1361,3.2851,3.3451,3.3871,3.3551,3.3791,3.6001,3.3441,3.4101,3.5991,3.2871,3.3401,3.3761,3.1321,3.1301,3.1331,3.3421,3.4091,3.6021,3.6011,3.6021,3.1341,3.3411,3.3781,3.6011,3.6041,3.6011,3.1291,3.6001,3.5991
394,cBench,5,security_blowfish_d,2,0.2191,0.2161,0.2141,0.2261,0.2191,0.2181,0.2191,0.2191,0.2171,0.2251,0.2181,0.2171,0.2181,0.2191,0.2171,0.2171,0.2161,0.2211,0.2171,0.2301,0.2231,0.2231,0.2201,0.2221,0.2201,0.2211,0.2171,0.2171,0.2031,0.2171,0.2171,0.2131,0.2201,0.2171,0.2171,0.2241,0.2151,0.2221,0.2281,0.2221,0.2201,0.2171,0.2191,0.2071,0.2181,0.2161,0.2221,0.2221,0.2161,0.2201,0.2251,0.2201,0.2171,0.2151,0.2201,0.2211,0.2221,0.2221,0.2181,0.2081,0.2221,0.2231,0.2091,0.2041,0.2171,0.2161,0.2211,0.2211,0.2141,0.2171,0.2261,0.2191,0.2151,0.2161,0.2211,0.2221,0.2221,0.2211,0.2191,0.2011,0.2201,0.2251,0.2071,0.2071,0.2181,0.2201,0.2241,0.2221,0.2221,0.2381,0.2211,0.2221,0.2381,0.2161,0.2161,0.2201,0.2081,0.2071,0.2081,0.2181,0.2221,0.2201,0.2221,0.2221,0.2361,0.2201,0.2261,0.2391,0.2161,0.2181,0.2241,0.2061,0.2071,0.2061,0.2221,0.2211,0.2341,0.2361,0.2361,0.2091,0.2201,0.2231,0.2381,0.2371,0.2351,0.2071,0.2371,0.2361
395,cBench,1,consumer_tiffdither,2,0.1021,0.1081,0.1021,0.1101,0.1081,0.1041,0.1081,0.1091,0.1111,0.1011,0.1001,0.1011,0.0981,0.1061,0.1031,0.1081,0.1211,0.1081,0.1051,0.1071,0.0961,0.1081,0.1051,0.1061,0.1101,0.1081,0.1051,0.1041,0.1091,0.1091,0.1081,0.1091,0.1071,0.1131,0.1051,0.1031,0.1041,0.1071,0.1031,0.1031,0.1071,0.1021,0.1101,0.1141,0.1081,0.1131,0.1091,0.1101,0.1111,0.1041,0.1111,0.1131,0.1051,0.1261,0.1071,0.1011,0.1111,0.1061,0.1051,0.1031,0.1021,0.1041,0.1051,0.1071,0.1081,0.1131,0.1171,0.1151,0.1151,0.1001,0.1151,0.1101,0.1151,0.1051,0.1071,0.0991,0.1041,0.1051,0.1091,0.1041,0.1031,0.1101,0.1081,0.1101,0.1091,0.1081,0.1161,0.1101,0.1141,0.1121,0.1091,0.1111,0.1091,0.1111,0.1051,0.1041,0.1091,0.1011,0.1061,0.1141,0.1041,0.1121,0.1161,0.1151,0.1121,0.1081,0.1071,0.1141,0.1191,0.1051,0.1091,0.1041,0.1011,0.1081,0.1071,0.1051,0.1121,0.1091,0.1061,0.1071,0.1051,0.1061,0.1221,0.1071,0.1111,0.1071,0.1081,0.1061
396,cBench,2,consumer_tiffdither,2,0.1641,0.1711,0.1741,0.1621,0.1711,0.1681,0.1791,0.1771,0.1711,0.1611,0.1721,0.1741,0.1661,0.1701,0.1701,0.1801,0.1691,0.1661,0.1791,0.1711,0.1691,0.1651,0.1761,0.1731,0.1701,0.1761,0.1741,0.1751,0.1981,0.1741,0.1711,0.1731,0.1671,0.1731,0.1641,0.1851,0.1671,0.1711,0.1781,0.1661,0.1751,0.1651,0.1911,0.1731,0.1751,0.1841,0.1761,0.1831,0.1781,0.1721,0.1841,0.1861,0.1791,0.1831,0.1791,0.1601,0.1691,0.1711,0.1741,0.1731,0.1721,0.1711,0.1731,0.1751,0.1851,0.1771,0.1701,0.1841,0.1841,0.1701,0.1981,0.1821,0.1821,0.1781,0.1711,0.1671,0.1701,0.1621,0.1771,0.1691,0.1721,0.1771,0.1861,0.1701,0.1841,0.1731,0.1801,0.1771,0.1751,0.1801,0.1751,0.1801,0.1721,0.1871,0.1671,0.1721,0.1711,0.1751,0.1661,0.1851,0.1681,0.1821,0.1811,0.1831,0.1791,0.1751,0.1831,0.1801,0.1821,0.1631,0.1741,0.1751,0.1781,0.1731,0.1741,0.1831,0.1831,0.1731,0.1771,0.1711,0.1761,0.1831,0.1731,0.1801,0.1741,0.1751,0.1791,0.1781
397,cBench,3,consumer_tiffdither,2,19.0621,19.0871,19.0971,18.8691,19.2201,19.3491,18.7811,20.0441,19.3301,18.8681,19.3261,19.2571,18.8701,19.8091,19.5011,19.6751,19.7331,19.0021,20.2401,19.2871,19.1111,18.5131,20.0951,19.8741,18.8161,19.9501,19.1801,20.0811,19.5751,19.6491,19.4371,20.1631,18.9381,20.2091,19.2901,19.1901,18.5661,19.8341,19.6821,18.7661,19.9651,19.1881,19.7681,19.5631,19.6211,20.5921,20.0301,20.4861,20.6801,18.9521,20.4821,19.7641,20.2261,20.3271,19.7971,18.7621,20.0511,19.0911,20.0911,19.4011,19.1641,19.9251,19.4501,19.6481,19.3881,20.1971,20.0561,20.5001,20.6471,18.9341,20.5311,19.8671,20.2261,20.4641,19.8321,18.7561,20.0641,18.8391,19.9371,19.5491,19.1051,20.0761,19.3491,19.5721,20.4531,18.9131,20.3151,20.3041,20.4031,20.1291,19.5141,20.3971,20.1391,20.3081,19.1601,19.9841,19.4071,19.4131,19.4471,20.5551,18.9021,20.3901,20.4581,20.4481,20.1541,19.5701,20.3561,20.1261,20.4321,19.0081,19.9051,19.3591,19.5871,19.3411,19.5111,20.4261,20.0591,20.1101,20.1011,19.4401,19.5951,20.2691,20.0921,20.1521,20.0971,19.4791,20.1171,20.1401
398,cBench,4,consumer_tiffdither,2,0.7641,0.7651,0.7851,0.7561,0.7691,0.7831,0.7531,0.8011,0.7981,0.7541,0.7731,0.7681,0.7521,0.8041,0.7801,0.7931,0.8341,0.7631,0.8391,0.7641,0.7801,0.7551,0.7911,0.7941,0.7561,0.8031,0.7741,0.7961,0.7891,0.8131,0.7891,0.8381,0.7911,0.8281,0.7611,0.7621,0.7601,0.8141,0.7951,0.7561,0.8101,0.7691,0.7941,0.7951,0.8091,0.8311,0.8061,0.8321,0.8211,0.7801,0.8361,0.8011,0.8531,0.8321,0.8331,0.7511,0.7881,0.7641,0.8211,0.7871,0.7651,0.7971,0.8011,0.7871,0.7881,0.8151,0.8061,0.8311,0.8541,0.7841,0.8151,0.8391,0.8291,0.8401,0.7831,0.7561,0.8051,0.7581,0.7941,0.7811,0.7621,0.8421,0.7811,0.7891,0.8371,0.7811,0.8241,0.8351,0.8311,0.8181,0.8011,0.8231,0.8111,0.8281,0.7731,0.7991,0.7861,0.7961,0.7831,0.8381,0.7691,0.8161,0.8391,0.8291,0.8201,0.8011,0.8161,0.8181,0.8611,0.7641,0.8051,0.7891,0.7891,0.7771,0.8061,0.8211,0.8251,0.8151,0.8191,0.7831,0.8051,0.8261,0.8181,0.8241,0.8201,0.7881,0.8111,0.8101
399,cBench,5,consumer_tiffdither,2,0.0521,0.0471,0.0471,0.0501,0.0471,0.0511,0.0461,0.0481,0.0481,0.0471,0.0511,0.0461,0.0471,0.0461,0.0491,0.0471,0.0481,0.0521,0.0511,0.0481,0.0451,0.0461,0.0481,0.0511,0.0481,0.0481,0.0501,0.0471,0.0581,0.0491,0.0461,0.0521,0.0491,0.0501,0.0481,0.0481,0.0441,0.0501,0.0491,0.0481,0.0511,0.0491,0.0481,0.0481,0.0481,0.0501,0.0511,0.0511,0.0511,0.0521,0.0541,0.0481,0.0501,0.0501,0.0481,0.0461,0.0501,0.0491,0.0481,0.0471,0.0471,0.0481,0.0531,0.0461,0.0471,0.0511,0.0531,0.0501,0.0541,0.0501,0.0511,0.0501,0.0541,0.0511,0.0481,0.0471,0.0471,0.0481,0.0481,0.0461,0.0501,0.0461,0.0491,0.0481,0.0511,0.0491,0.0511,0.0511,0.0511,0.0511,0.0481,0.0511,0.0491,0.0501,0.0461,0.0471,0.0491,0.0471,0.0471,0.0481,0.0491,0.0491,0.0521,0.0501,0.0441,0.0501,0.0501,0.0521,0.0511,0.0491,0.0501,0.0491,0.0531,0.0481,0.0431,0.0471,0.0491,0.0521,0.0481,0.0481,0.0481,0.0531,0.0501,0.0501,0.0461,0.0481,0.0501,0.0491
400,cBench,1,bzip2d,2,4.6031,4.5981,4.5221,4.5561,4.5461,4.6201,4.6051,4.6451,4.5641,4.5671,4.5491,4.5991,4.6181,4.6111,4.4931,4.4541,4.5451,4.5761,4.5331,4.5871,4.5951,4.6451,4.6021,4.5421,4.5621,4.4641,4.6071,4.6341,4.4401,4.5161,4.4331,4.5311,4.5561,4.5161,4.5481,4.5671,4.6381,4.5871,4.5691,4.5771,4.5011,4.6011,4.6261,4.4331,4.4371,4.5031,4.5461,4.5341,4.4361,4.5591,4.3961,4.5831,4.5031,4.4521,4.5351,4.5741,4.4761,4.6421,4.5951,4.5121,4.5781,4.4921,4.5151,4.4441,4.4171,4.4961,4.5671,4.5401,4.4221,4.5201,4.3801,4.5881,4.5131,4.4551,4.5801,4.5721,4.4901,4.6361,4.6181,4.5291,4.5601,4.4531,4.5071,4.4591,4.4151,4.5361,4.3851,4.5351,4.5301,4.5081,4.5211,4.3821,4.4861,4.4491,4.5701,4.4831,4.6321,4.5281,4.5051,4.4311,4.5231,4.4001,4.5411,4.5281,4.5111,4.5431,4.3761,4.4651,4.4521,4.5791,4.4551,4.5191,4.5291,4.5111,4.5391,4.3921,4.5161,4.4951,4.5251,4.5081,4.5281,4.3891,4.4671,4.4991,4.4731,4.5061,4.4611,4.4791
401,cBench,2,bzip2d,2,0.4071,0.3901,0.3871,0.3861,0.3841,0.3961,0.3891,0.3961,0.3841,0.3951,0.3831,0.3901,0.3941,0.3921,0.3801,0.3741,0.3911,0.3841,0.3811,0.3821,0.3851,0.3911,0.3881,0.3851,0.3841,0.3771,0.3971,0.3931,0.3681,0.3831,0.3731,0.3761,0.3881,0.3871,0.3931,0.3861,0.3961,0.3891,0.3881,0.3831,0.3741,0.3881,0.3891,0.3661,0.3831,0.3811,0.3891,0.3751,0.3721,0.3821,0.3731,0.3821,0.3791,0.3721,0.3811,0.3861,0.3681,0.3881,0.3831,0.3851,0.3911,0.3801,0.3821,0.3741,0.3701,0.3821,0.3851,0.3771,0.3711,0.3861,0.3651,0.3841,0.3781,0.3741,0.3881,0.3801,0.3741,0.3951,0.3971,0.3781,0.3851,0.3751,0.3771,0.3671,0.3801,0.3841,0.3721,0.3871,0.3801,0.3871,0.3861,0.3661,0.3831,0.3691,0.3831,0.3771,0.3801,0.3831,0.3761,0.3691,0.3761,0.3671,0.3811,0.3871,0.3861,0.3761,0.3711,0.3841,0.3781,0.3871,0.3761,0.3861,0.3801,0.3821,0.3821,0.3661,0.3881,0.3851,0.3781,0.3841,0.3801,0.3671,0.3791,0.3781,0.3791,0.3941,0.3801,0.3741
402,cBench,3,bzip2d,2,1.4111,1.4211,1.3721,1.4191,1.4131,1.4171,1.4601,1.3671,1.3941,1.4051,1.4051,1.4101,1.4521,1.3801,1.3601,1.3641,1.3731,1.3801,1.3841,1.4151,1.4061,1.4491,1.3631,1.4111,1.4341,1.3691,1.4631,1.3771,1.3841,1.3701,1.3601,1.3731,1.3791,1.3651,1.4151,1.4131,1.4421,1.3691,1.4161,1.4371,1.3641,1.4511,1.3831,1.3791,1.3581,1.3751,1.3801,1.3951,1.3571,1.4081,1.3691,1.3891,1.3811,1.3851,1.4161,1.4411,1.3691,1.4471,1.3781,1.4061,1.4361,1.3671,1.4101,1.3831,1.3621,1.3661,1.3791,1.4021,1.3711,1.4031,1.3631,1.3891,1.3681,1.3801,1.4191,1.4431,1.3721,1.4511,1.3671,1.4071,1.4461,1.3731,1.4121,1.3821,1.3601,1.3951,1.3691,1.3721,1.4061,1.3991,1.3911,1.3711,1.3991,1.3781,1.4321,1.3681,1.4051,1.3931,1.4151,1.3611,1.3911,1.3691,1.3841,1.4001,1.4021,1.3961,1.3631,1.3981,1.3891,1.4321,1.3731,1.4101,1.4031,1.4081,1.3981,1.3651,1.3871,1.4001,1.3931,1.4101,1.3911,1.3661,1.3931,1.4111,1.3921,1.4051,1.3901,1.3981
