name,dataset,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
security_rijndael_e,5,591.329,503.784,486.094,458.11,396.718,440.226,398.631,463.938,484.039,580.546,352.285,569.041,663.045,644.44,415.873,629.527,335.978,640.483,483.5,638.59,632.161,641.266,568.766,486.43,571.004,487.569,334.229,606.344,599.375,518.972,456.858,480.418,412.059,392.832,467.896,452.006,461.853,565.887,460.032,350.576,457.458,312.032,558.136,646.901,619.578,462.941,645.223,574.615,496.145,547.77,548.452,392.059,479.726,569.377,493.062,393.127,559.418,382.08,387.868,449.219,446.798,393.962,452.25,489.258,612.946,529.104,574.127,485.26,574.249,669.423,537.394,574.87,570.73,419.932,485.118,568.39,483.714,490.936,628.133,567.23,484.467,392.68,462.657,488.017,505.686,498.861,660.736,571.147,662.679,669.495,545.726,657.176,487.783,422.211,333.832,557.231,474.314,626.475,646.983,470.449,657.532,564.087,648.407,472.382,456.014,536.235,403.829,325.205,376.261,327.423,489.929,326.853,481.466,480.652,470.001,502.96,482.615,414.602,326.528,494.151,567.281,494.222,644.592,488.831,474.904,389.394,645.945,462.585
automotive_susan_e,1,940.674,590.515,642.924,549.561,565.694,478.099,437.459,851.227,507.528,604.218,599.874,400.696,505.697,856.75,516.378,510.203,472.31,412.313,569.427,641.022,491.638,533.885,519.491,681.875,531.809,451.853,606.547,579.041,645.955,715.24,485.118,492.086,736.532,697.428,817.128,682.017,845.367,681.712,676.28,749.359,663.503,746.206,850.281,845.408,857.829,632.975,642.273,748.057,781.596,769.318,832.265,736.43,859.487,590.373,735.667,686.157,817.596,606.944,724.019,591.197,642.721,813.263,685.008,763.234,412.944,463.531,475.494,674.459,561.483,584.117,500.956,609.243,551.88,508.993,515.961,507.1,522.98,567.973,563.283,490.458,635.691,507.833,518.595,602.641,651.174,464.793,515.381,425.69,492.34,689.972,445.262,668.762,475.566,478.027,479.696,604.94,848.989,1095.97,883.199,697.734,752.655,669.81,846.436,777.273,811.605,981.954,828.115,737.02,709.635,815.145,974.599,789.795,753.469,643.941,669.851,663.829,849.08,646.566,679.677,656.86,877.747,673.523,748.962,896.515,847.056,595.367,731.537,575.378
automotive_susan_e,2,745.015,547.048,563.619,569.285,568.451,680.725,558.38,943.42,561.147,612.803,604.441,858.948,473.674,574.137,787.313,476.878,477.071,478.902,493.998,734.06,521.851,488.892,509.237,548.696,562.408,797.729,529.836,584.788,677.653,783.162,545.603,521.606,985.647,868.174,924.235,767.212,771.362,832.662,839.03,782.043,751.495,698.547,889.018,692.403,999.512,642.069,806.681,714.813,766.51,645.101,997.131,1139.22,782.654,700.643,729.675,683.543,740.163,791.707,746.45,735.148,1055.18,1177.31,871.826,619.548,676.992,539.022,688.436,530.396,556.142,656.586,623.149,561.696,493.693,537.099,676.87,483.459,556.803,601.023,660.96,617.554,716.878,478.821,577.281,474.854,540.588,509.145,516.317,614.96,576.558,483.215,532.776,736.145,542.185,670.217,630.666,577.067,995.839,1188.3,1064.82,722.544,786.194,844.238,876.383,785.177,753.835,950.785,790.415,783.183,773.224,640.717,853.75,721.537,1015.83,657.99,768.85,689.677,767.273,726.42,760.935,674.703,818.176,679.657,885.203,723.49,771.25,672.363,759.857,643.392
automotive_susan_e,3,2236.42,1854.43,1665.86,1743.97,1768.09,1772.69,1758.47,2025.05,1722.84,1693.3,1666.2,2125.92,1628.07,1800.96,1862.93,1707.44,1733.18,1740.0,1620.24,1693.64,1642.45,1669.89,1657.86,1778.39,1656.81,1926.35,1761.33,1967.11,1707.24,1743.14,1725.24,2010.19,2669.18,2459.6,2526.01,2456.79,2667.42,2428.17,2784.93,2432.12,2464.81,2219.27,2635.72,2173.95,2424.04,2220.42,2552.64,2191.02,2526.9,2362.21,2492.44,2498.35,2519.98,2253.19,2486.91,2202.31,2697.31,2319.35,2561.5,2182.0,2472.86,2577.99,2548.77,2238.78,1832.39,1847.81,1907.64,1766.65,1941.36,1701.2,1926.95,1874.36,1769.42,1728.04,1675.37,1721.64,1724.44,1923.3,1828.29,1968.38,1629.84,1708.58,1676.71,1691.14,1688.72,1653.77,1649.13,1710.85,1726.98,1759.84,1923.57,1771.75,1674.77,1716.37,1699.79,1722.63,2657.81,2384.35,2510.63,2450.61,2974.23,2470.97,2487.1,2448.76,2510.63,2269.27,2571.33,2213.4,2539.31,2201.13,2857.87,2149.55,2464.85,2366.24,2417.23,2129.65,2522.55,2324.81,2492.87,2272.16,2490.26,2220.72,2406.24,2415.72,2522.64,2272.66,2436.95,2198.96
automotive_susan_e,4,253.092,188.914,174.174,192.373,190.206,195.109,180.644,274.333,158.498,238.678,311.595,193.186,176.565,177.897,184.54,171.641,190.592,168.538,170.766,187.398,168.945,197.205,204.051,193.441,270.579,190.236,202.85,218.282,190.745,184.509,190.938,179.199,249.054,283.763,232.005,311.045,310.842,266.652,425.852,253.408,261.119,279.897,225.138,232.056,263.794,238.647,234.192,275.635,235.138,222.066,234.558,229.34,238.088,357.371,260.111,225.718,255.534,234.161,233.5,237.823,264.038,266.622,251.902,218.384,244.507,198.018,179.647,183.502,181.437,197.988,195.353,194.916,267.721,250.732,144.552,179.281,182.77,182.912,266.174,199.402,176.025,174.398,161.641,171.621,230.642,199.117,199.921,180.511,196.574,198.435,177.572,188.863,245.738,178.202,205.77,265.696,412.872,265.045,321.33,258.616,281.392,233.388,259.766,336.853,353.882,243.418,256.124,235.392,270.192,257.284,250.997,214.05,264.76,248.708,305.033,216.095,263.428,224.701,240.102,226.186,292.358,207.601,258.718,225.169,271.759,244.995,240.367,237.976
automotive_susan_e,5,1102.25,1005.96,936.432,1007.22,958.679,1119.61,1253.04,1037.93,1064.62,959.798,956.899,935.72,1125.46,1561.65,1310.61,1163.23,910.248,1042.36,1203.54,1085.75,999.674,1124.57,995.351,1036.82,1025.66,916.311,1062.17,975.555,1328.76,962.646,1199.08,1247.91,1583.74,1543.06,1751.33,1564.19,1786.89,1943.43,1528.9,1858.26,1589.48,1494.08,1600.85,1328.26,1582.14,1342.73,2076.91,1360.07,1629.68,1321.81,1783.26,1282.93,1568.33,1356.86,1814.69,1472.53,1570.33,1459.25,1627.96,1492.65,1808.85,1325.99,1562.98,1486.75,1576.4,1329.34,1048.65,1205.12,1013.36,1023.11,1133.19,1089.1,1362.85,1012.99,1123.58,1042.25,891.327,899.882,1175.01,1053.11,1021.92,1152.97,1064.25,1048.73,1132.86,1114.18,1090.92,1051.22,1023.36,967.468,1000.1,995.005,1290.65,883.616,1128.26,1540.0,1816.2,1569.42,1942.03,1774.39,1597.84,1472.41,1721.21,1519.58,1811.14,1276.16,1614.73,1449.93,1525.49,1267.51,1516.56,1322.44,1518.81,1290.33,1532.64,1274.61,1607.82,1467.53,1556.33,1217.04,2179.08,1422.56,1573.67,1315.81,1671.13,1492.75,1560.37,1467.24
telecom_CRC32,1,205.943,148.753,84.513,159.902,83.74,215.688,219.676,219.503,149.536,83.445,139.018,134.633,152.212,275.401,84.056,283.346,225.423,184.489,212.809,181.763,108.704,83.506,124.237,109.355,189.138,134.328,217.926,127.401,138.794,84.239,186.971,184.428,138.926,175.212,84.218,143.443,152.171,123.444,144.775,181.946,272.115,148.529,153.88,233.51,139.638,213.338,217.804,142.893,137.705,142.12,136.617,144.297,106.934,203.206,144.633,155.182,122.294,141.256,215.546,108.368,84.015,231.008,215.912,185.242,247.213,140.818,98.094,108.948,131.948,213.765,137.787,217.244,182.566,141.907,212.402,179.596,182.587,84.269,100.149,85.012,227.061,184.814,182.526,182.129,83.811,140.971,214.752,217.377,88.521,134.969,213.765,85.256,139.445,175.283,108.287,105.581,139.699,135.752,83.852,83.028,151.805,180.074,144.582,141.53,209.574,212.921,184.194,108.164,135.752,141.51,93.75,85.592,181.203,188.538,140.94,190.226,118.52,84.015,181.681,140.544,210.775,84.412,83.384,111.013,107.208,135.854,138.58,110.341
telecom_CRC32,2,5608.61,5489.21,5244.12,5275.4,5374.15,5567.69,5404.15,5445.27,5510.29,5204.54,5444.78,5590.18,5492.0,5244.85,5359.21,5749.95,5580.08,5556.53,5321.5,5704.96,5405.04,5199.24,5485.89,5363.56,5719.7,5196.71,5742.03,5276.49,5323.99,5274.33,5421.85,5519.38,5355.36,5296.73,5267.42,5716.55,5397.53,5364.78,5567.69,5571.29,5654.99,5481.21,5570.18,5387.29,5663.78,5566.22,5427.08,5474.48,5288.25,5351.32,5536.28,6054.56,5359.8,5394.47,5540.08,5833.72,5258.42,5282.16,5336.88,5385.5,5371.37,5325.0,5411.8,5740.66,6118.83,5578.57,5729.4,5421.28,5517.57,5380.66,6272.91,5450.74,5501.71,5462.27,5677.3,5414.38,5331.85,5397.84,5549.89,5346.89,5578.82,5411.99,5387.02,5441.19,5347.74,5407.3,5341.18,5939.81,5780.08,5269.8,5244.49,5439.92,5320.48,6408.35,5274.12,5280.21,5888.35,5250.25,5283.23,5325.23,5434.54,5223.48,5889.79,5757.09,5437.5,5675.54,5208.93,5326.89,5277.69,5351.3,5321.7,5448.23,5599.62,5885.11,5480.67,5786.3,5295.74,5674.62,6019.23,5378.55,5835.35,5220.36,5627.91,5414.16,5848.96,5539.34,5321.77,5326.67
telecom_CRC32,3,446.523,422.15,346.018,389.038,416.718,414.042,430.033,430.094,446.269,502.055,427.256,512.451,388.377,384.766,348.083,511.403,445.943,503.876,685.984,451.803,377.879,365.295,428.131,480.693,448.669,343.791,426.819,390.544,413.757,421.56,426.453,401.296,610.046,412.16,384.715,516.134,421.885,425.527,513.367,408.732,418.05,504.812,404.144,543.762,390.055,409.434,911.855,432.872,338.745,344.014,378.092,515.533,426.727,386.21,420.644,515.147,418.223,493.062,504.628,394.318,367.716,435.13,633.718,427.511,530.996,502.563,344.299,701.935,333.171,422.709,430.583,430.094,362.396,485.86,411.397,510.813,377.625,343.231,348.206,512.095,447.917,504.038,423.594,510.966,394.948,385.406,582.947,428.274,399.119,450.968,385.997,348.409,577.037,423.798,348.948,382.996,399.801,370.402,419.617,350.423,504.303,505.707,419.932,706.38,606.384,425.212,410.807,350.932,399.414,344.533,350.972,434.418,417.959,506.551,425.212,433.675,424.693,344.635,463.308,429.128,496.877,474.579,344.34,392.71,424.856,504.323,350.494,350.637
telecom_CRC32,4,740.072,727.661,594.849,601.044,694.275,730.804,754.008,599.701,690.135,729.502,737.6,698.578,743.886,716.431,739.573,880.717,771.993,743.408,749.98,741.17,592.377,832.102,744.558,661.825,772.237,588.816,737.712,1196.88,710.826,731.232,741.028,741.323,708.893,731.974,651.845,746.785,733.368,767.12,763.143,604.818,718.333,654.134,722.148,605.448,726.074,644.226,747.742,748.027,629.618,642.242,731.344,841.319,696.584,733.175,673.828,738.861,733.673,734.782,683.462,690.033,594.36,593.496,747.457,747.813,772.949,1065.89,596.578,963.216,591.298,729.167,669.963,742.818,625.01,633.352,640.015,712.758,730.306,708.618,728.485,1224.11,770.325,715.597,736.328,741.852,592.865,718.455,736.125,740.163,771.454,740.367,596.395,600.545,729.879,639.709,729.94,660.217,636.505,734.833,651.418,666.056,733.561,732.503,730.306,763.041,637.156,732.788,650.035,630.9,728.689,684.743,604.024,747.742,660.746,653.493,646.576,745.341,647.085,594.167,760.895,605.804,721.354,1103.74,642.039,605.377,643.412,632.609,603.607,748.23
telecom_CRC32,5,772.125,729.696,596.334,736.542,738.027,708.639,740.967,600.301,648.966,637.004,717.794,1014.79,730.021,590.444,648.305,741.75,771.118,729.869,735.189,753.469,649.251,591.868,597.707,738.098,682.495,709.625,923.269,722.748,630.269,745.962,724.07,741.984,1187.45,690.348,1065.71,749.023,733.195,748.596,748.342,742.92,628.957,732.178,731.12,604.563,748.708,731.344,747.386,748.077,647.481,633.85,724.915,762.543,636.668,593.699,717.051,745.616,720.683,822.021,659.2,747.803,634.42,642.619,680.094,747.762,771.973,747.742,595.886,598.806,730.316,730.947,741.384,741.048,748.973,723.033,737.356,741.028,643.25,611.043,600.098,881.042,785.767,707.947,672.343,739.115,710.012,589.864,740.479,713.074,771.891,730.855,656.881,740.814,731.415,729.543,653.839,600.911,720.652,593.241,641.154,729.96,746.775,692.088,761.403,710.856,718.77,746.847,686.961,740.774,733.459,733.795,604.848,761.19,1048.0,594.767,661.662,764.262,594.177,734.161,748.271,1081.36,622.304,733.114,651.388,672.862,728.943,594.014,743.876,688.619
automotive_susan_s,1,2842.95,2803.75,2860.42,2786.8,2876.33,3157.04,2931.67,2779.29,3317.1,3097.32,2640.46,2324.99,3216.66,3285.98,2639.06,2637.37,3110.43,3263.6,2489.47,2451.8,3427.68,3236.53,2523.61,2762.41,3194.95,3199.93,2640.09,2634.21,3604.52,3214.82,2640.39,2634.85,3919.05,4063.43,3585.45,3764.23,3613.02,4206.61,3583.23,4113.57,3714.23,3755.37,3555.65,3486.45,4265.4,3741.75,3794.92,3956.38,5462.08,6651.31,4239.27,3709.88,5802.26,5623.06,4323.68,3986.98,4205.36,4014.3,3660.14,3628.06,3744.64,4007.61,3499.65,3389.35,3033.41,2860.63,3141.46,3246.63,3221.83,2857.03,2789.24,2831.58,3300.98,3147.35,2640.2,2314.5,3581.8,3221.69,2588.68,2554.07,3180.71,3266.66,2821.27,2760.75,3229.23,3215.97,2876.52,2538.34,3215.57,3504.14,2334.9,2333.52,3553.46,3082.07,2330.0,2679.89,4083.64,4095.97,3930.6,3762.24,3542.65,3604.15,3620.35,3951.85,4266.94,3751.99,4014.46,3563.05,3769.52,3828.42,3535.66,4049.33,6087.79,5647.54,3878.67,3821.96,6099.62,6174.73,3825.53,3623.92,3746.25,4087.91,3612.19,3685.07,4245.57,3668.75,4006.45,3624.0
automotive_susan_s,2,3893.35,3410.22,3269.2,3306.81,3533.81,3403.43,3139.34,3457.86,3681.65,3777.27,2770.92,2873.66,3836.43,3705.85,2791.23,2824.96,3673.63,3744.55,2839.22,2936.59,3850.36,3857.8,3076.43,3011.75,3864.36,3701.63,2753.82,2623.0,3783.34,3702.19,2770.56,2767.61,4436.27,4278.52,4350.54,4504.79,4224.02,4348.45,4513.95,4719.64,4446.98,4507.13,4070.59,4308.91,4501.14,4506.4,4536.05,4233.8,6529.92,6848.16,4601.88,4150.56,6690.77,6724.8,4603.82,4264.1,4489.62,4660.3,4285.26,4168.35,4372.21,4730.38,4071.1,4262.92,3347.61,3389.34,3218.14,3395.29,3390.71,3302.82,3196.28,3141.83,3707.57,3799.61,2954.68,2623.21,3798.6,3797.7,2691.54,2769.27,3749.83,3715.2,2959.42,2900.27,3869.61,3755.62,2960.12,3040.27,3798.31,3781.2,2965.93,2758.04,3681.89,3607.67,2726.58,2891.79,4326.94,4237.8,4447.63,4640.0,4563.47,4271.31,4292.57,4736.31,4394.09,4417.35,4763.33,4214.8,4423.13,4605.01,4244.64,4135.84,6793.19,7147.79,4491.9,4609.22,6792.54,6772.44,4552.2,4937.58,4518.4,4516.56,4279.72,4149.61,4608.88,4585.98,4115.28,4068.86
automotive_susan_s,3,7650.62,7609.64,7417.85,7585.98,7629.8,7766.87,7264.02,7623.22,8475.54,8402.44,6449.29,6346.73,8475.79,8905.55,6348.07,6234.63,8593.4,8713.63,6497.33,6629.88,8570.99,9459.69,6766.43,6570.49,8587.19,8597.96,6391.19,6099.19,8735.2,8376.9,6536.04,6276.81,10001.2,9835.27,9705.75,10454.8,9764.29,9859.22,9776.36,10429.3,10365.0,10022.4,9613.88,9797.02,10162.5,9985.73,9669.7,9736.41,15149.9,14972.0,10286.4,9435.6,15318.7,15119.6,10342.6,9774.72,10216.0,10310.6,9467.74,9495.75,10125.7,10296.2,9464.69,9973.51,7807.46,7636.94,7434.16,7412.55,7554.5,7810.18,7451.37,7467.32,8622.89,8420.25,6323.35,6127.29,8739.75,8611.8,6350.98,6372.68,8727.49,8512.85,6630.9,6620.96,8542.42,8640.55,6855.5,6650.21,8516.07,8334.6,6227.57,6300.15,8337.22,8477.55,6910.83,6570.63,10014.8,9805.6,9791.25,10516.1,9706.98,9662.9,9817.63,10670.8,10327.3,9989.04,9548.3,9597.89,10298.4,10128.1,9633.49,9611.55,15209.9,15299.0,10318.1,9773.31,15059.1,15076.4,10475.9,9500.12,10147.7,9977.2,10005.7,9628.72,10286.4,10137.6,9465.6,9493.45
automotive_susan_s,4,775.411,983.205,757.69,830.231,777.618,859.934,757.253,810.72,800.303,864.777,695.353,637.034,826.162,774.312,698.201,690.989,822.266,787.252,605.042,670.115,854.879,827.779,650.533,723.297,865.611,843.567,690.867,663.218,829.03,865.631,609.67,635.366,940.664,939.952,1005.31,979.472,911.357,984.09,950.063,952.504,1031.9,1037.7,931.814,930.481,1025.01,1023.68,973.562,970.062,1443.95,1603.54,996.572,940.918,1569.59,1524.73,1003.61,924.276,1044.63,980.021,923.33,971.547,1011.31,977.773,929.301,1030.21,806.753,740.092,752.441,725.413,775.818,745.29,757.843,757.975,863.108,842.336,709.3,610.474,819.356,826.528,644.745,637.41,879.374,877.889,852.6,649.679,841.532,858.073,679.148,671.346,863.841,953.359,626.129,647.166,800.547,883.301,610.575,637.278,985.85,963.735,963.491,951.06,943.095,942.749,1008.61,1059.63,1023.87,920.634,972.371,1075.65,1022.0,962.931,916.789,972.015,1445.56,1577.06,1060.33,971.659,1528.24,1524.92,1491.87,968.964,982.239,1023.3,946.991,996.379,1051.9,1031.07,988.983,931.417
automotive_susan_s,5,7517.78,7575.44,7270.14,7399.45,7292.64,7592.14,7545.03,7138.48,8103.72,8289.19,5974.22,6199.81,8565.64,8418.94,6214.8,6209.12,8613.08,8352.32,6311.87,6538.19,8403.66,8346.59,6477.31,6938.77,8099.71,8359.27,6068.85,6139.22,8397.45,8096.12,6214.01,6063.25,9643.11,9559.97,9645.96,10024.3,9359.89,9265.23,9521.78,9999.73,9913.02,9757.9,9186.06,9294.18,10251.6,9671.72,9508.62,9300.78,14776.8,14766.8,9874.46,9234.5,14760.6,14536.7,10227.0,9295.71,9862.45,10081.8,9402.11,9427.51,9732.11,10038.1,9611.08,9588.88,7582.19,7413.98,7336.52,7151.01,7724.74,7304.24,7255.16,7227.04,8255.47,8181.91,5948.19,6083.37,8431.06,8244.52,6096.67,6086.5,8658.64,8617.83,6525.42,6300.09,8418.48,8227.18,6438.09,6438.26,8564.37,8419.08,6071.93,6298.09,8096.3,8373.37,6159.07,6200.54,9482.94,9439.38,9519.38,10074.6,10353.7,9454.28,9768.84,10397.1,10088.9,9632.34,9324.04,9581.18,9821.32,10044.4,9768.8,9598.71,14666.1,15559.9,10048.5,10605.9,14889.7,14698.6,10061.3,9539.67,10084.1,10028.2,9324.27,9435.0,10089.2,10144.6,9153.7,10076.8
security_blowfish_e,1,16.642,37.872,37.822,38.717,40.242,37.191,39.551,35.655,33.213,35.533,38.228,21.23,39.775,37.71,40.619,37.252,40.517,37.191,37.964,19.836,37.659,35.278,39.022,35.197,38.401,21.545,37.262,40.344,40.1,21.261,38.32,38.137,35.329,27.364,34.271,37.974,36.865,33.803,38.828,39.907,32.959,35.126,39.998,37.903,37.13,39.012,39.246,36.916,38.768,37.954,38.31,38.493,33.468,39.632,20.782,39.327,38.768,37.913,38.483,38.35,37.242,38.584,35.146,38.127,37.648,36.998,20.701,19.806,38.757,18.738,16.368,37.872,39.886,37.893,19.592,35.441,36.855,35.838,39.042,21.464,39.083,20.925,12.044,39.429,37.669,38.218,16.49,11.932,37.109,19.582,38.625,20.589,37.384,40.649,38.951,39.134,37.364,37.262,38.3,39.459,39.073,35.675,38.127,36.682,37.445,35.685,12.817,38.605,36.845,37.842,38.228,35.675,38.066,19.409,13.784,21.759,35.929,36.255,24.678,21.566,34.597,39.907,37.364,38.666,36.001,19.134,40.822,37.038
security_blowfish_e,2,64.992,127.218,125.946,123.627,125.631,126.353,125.264,126.587,125.875,127.777,38.839,49.642,125.478,128.896,102.0,122.62,126.658,123.322,126.729,59.367,97.534,91.329,124.379,125.112,128.184,67.19,126.424,126.475,129.445,128.337,121.073,68.125,124.43,127.319,125.224,125.407,126.363,98.084,103.851,101.471,122.091,127.38,120.768,123.433,101.217,125.285,128.51,42.908,124.634,126.088,50.028,126.19,125.987,124.827,64.707,124.563,39.052,124.268,121.613,125.58,124.858,124.99,127.157,127.197,123.749,92.967,63.944,64.423,126.831,63.344,90.739,124.959,124.329,128.947,121.887,126.872,128.184,126.923,53.884,64.443,124.044,63.894,38.727,123.851,123.067,123.8,38.147,38.35,120.514,65.287,125.346,62.968,129.801,126.75,125.132,125.305,125.885,126.892,110.728,65.308,125.041,122.935,125.61,124.685,125.122,126.282,123.342,125.712,123.932,127.258,125.865,126.851,126.882,65.481,41.453,39.235,127.767,126.536,81.207,65.359,129.049,64.768,126.027,110.809,126.963,65.104,124.105,123.81
security_blowfish_e,3,127.879,176.727,165.09,127.187,168.823,186.117,127.421,75.572,164.541,132.599,99.324,98.704,131.765,131.419,128.082,161.936,131.337,174.764,130.391,126.526,131.49,132.151,237.701,126.912,157.42,99.742,129.883,176.605,240.336,127.909,200.134,254.801,205.221,234.467,201.609,125.905,130.778,130.514,127.675,129.964,182.739,172.902,199.819,129.445,198.435,176.819,202.545,84.829,130.768,130.676,99.681,168.803,181.0,174.856,129.944,77.077,77.983,199.137,216.848,253.988,195.841,169.739,174.591,174.672,198.354,128.642,126.75,125.834,176.636,116.007,96.842,143.941,181.885,131.205,137.543,83.964,128.51,132.406,77.108,127.065,131.388,131.012,127.726,159.617,185.811,130.717,162.537,77.036,234.09,132.507,203.044,129.944,174.082,131.063,174.184,140.483,127.441,127.838,197.205,76.396,174.082,173.737,257.314,164.958,125.366,130.91,99.843,98.938,199.717,173.086,260.284,130.717,179.942,127.452,76.66,87.24,174.042,172.577,129.201,125.651,173.564,97.229,199.148,130.137,199.371,127.319,187.378,203.369
security_blowfish_e,4,3424.28,2742.48,3226.92,3019.37,2708.39,2543.06,2543.48,2716.24,2434.0,2322.97,2328.45,2375.27,2411.8,3865.68,2350.48,2383.77,2564.34,3367.95,2911.24,3158.1,2595.79,2574.07,2736.87,2330.63,2898.2,2761.65,3171.25,3378.27,2577.51,3003.68,2504.65,3714.34,2317.8,3163.1,2379.47,2610.92,2301.5,3567.31,2798.31,3535.18,2380.44,2388.32,2646.34,2545.01,2381.7,2722.17,2434.36,2346.69,2410.38,2493.5,2488.92,2705.19,2309.78,2669.71,3099.04,2419.04,2813.31,2359.14,2719.59,4210.98,2572.72,3051.36,2599.26,2419.26,2994.83,2952.5,2624.27,2446.25,2377.7,2437.52,2606.46,2788.79,2639.12,3077.27,3067.54,2893.71,3205.96,2465.39,2334.72,2631.81,2355.72,2297.41,2754.13,2582.69,2585.05,2627.63,2623.09,2926.16,2585.23,3555.58,2330.11,2555.53,2236.6,2940.34,2469.88,2616.46,2737.87,2457.9,2875.77,2795.97,2716.86,2589.2,2356.93,2771.73,2737.01,2666.47,3201.98,2383.51,2584.18,2516.18,2410.03,2563.0,2858.12,3507.9,2467.79,2480.51,3221.8,2595.99,2942.88,2857.19,3016.58,2918.32,2713.38,2361.46,2565.73,2527.92,2985.46,2353.15
security_blowfish_e,5,198.151,250.336,215.78,183.929,197.428,215.007,246.572,210.002,216.278,251.475,188.232,197.53,201.294,218.699,185.028,265.096,197.276,215.556,216.176,226.379,185.313,306.986,183.604,230.204,218.018,200.612,238.18,247.223,326.213,233.022,198.374,201.66,217.0,248.25,245.829,196.208,197.744,246.531,370.565,229.085,215.424,230.103,213.969,174.662,247.955,199.422,264.648,176.392,197.51,216.095,197.622,264.364,215.007,340.017,197.957,215.251,197.011,197.51,218.089,198.049,208.049,230.072,317.23,213.755,316.844,215.749,224.487,223.012,244.578,213.257,227.651,229.472,216.909,195.292,214.355,183.736,177.47,177.338,198.354,214.04,231.374,229.96,245.962,168.762,186.534,205.811,146.098,174.55,199.727,374.573,184.591,214.589,233.358,216.614,265.055,359.324,270.091,196.94,212.931,192.525,201.152,215.098,229.045,228.333,328.684,213.654,229.594,146.566,203.949,247.528,215.2,219.014,266.408,230.794,170.868,189.006,215.19,181.763,196.859,214.518,199.198,213.786,195.241,197.052,215.688,348.958,213.511,196.584
automotive_susan_c,1,354.523,308.909,376.241,317.505,480.743,341.848,305.227,296.682,372.854,299.286,352.295,279.694,289.856,277.354,353.8,408.742,434.143,335.704,376.444,335.063,478.444,367.91,594.818,352.58,397.847,308.034,465.871,453.888,377.004,377.92,368.296,679.423,313.365,419.24,278.676,301.015,316.783,333.74,416.931,417.959,428.548,510.661,490.57,614.766,447.428,553.904,504.669,330.078,343.018,416.606,350.85,381.999,489.99,349.264,517.873,407.461,451.324,306.62,424.082,442.8,374.573,326.375,412.394,513.041,544.383,447.408,283.946,382.833,307.892,424.388,288.605,419.484,548.014,464.65,366.007,538.361,277.323,369.558,401.174,310.527,465.688,292.409,457.102,311.066,477.529,338.379,459.869,542.928,376.302,428.66,391.785,603.333,385.427,360.84,550.273,394.918,381.429,407.613,477.854,285.095,321.767,447.316,551.381,480.682,407.267,591.543,479.94,405.762,341.512,313.436,383.993,269.318,426.829,272.695,394.511,358.195,480.113,497.65,363.251,453.471,346.649,408.051,487.345,407.511,412.201,408.101,485.097,373.545
automotive_susan_c,2,348.999,456.482,359.426,454.539,500.621,372.203,338.359,450.094,396.769,307.19,436.818,765.371,468.109,396.962,355.855,411.947,343.536,370.87,487.874,295.532,368.968,388.621,778.941,345.917,350.311,460.632,470.235,649.068,334.88,402.364,356.486,672.231,517.344,367.442,342.122,410.177,390.625,389.933,501.485,372.559,366.475,379.049,548.676,422.373,315.369,669.952,404.246,368.266,423.686,347.229,352.468,477.956,366.72,354.604,417.928,382.395,344.828,370.789,350.413,404.083,424.876,633.474,452.535,435.404,670.197,333.008,371.613,307.729,418.894,304.25,325.368,312.297,403.575,319.458,633.799,323.466,310.832,254.73,289.886,327.983,433.044,341.085,318.542,306.061,328.339,419.932,320.546,648.895,408.04,441.884,659.047,379.313,333.059,353.577,650.441,334.31,320.78,370.015,352.407,297.902,320.699,402.435,366.333,753.52,545.39,677.439,411.174,437.541,346.842,575.765,349.803,327.098,500.539,311.513,337.646,517.944,454.03,332.804,418.447,440.226,449.493,386.729,381.337,385.152,308.441,386.393,423.258,475.22
automotive_susan_c,3,1225.05,1021.39,842.234,776.947,1378.01,1034.03,829.926,822.123,798.564,904.297,1035.02,1407.84,816.305,982.371,812.286,894.124,1082.17,912.903,1019.51,869.151,908.407,853.994,1396.46,1024.96,920.095,839.132,843.201,1540.22,826.304,881.612,1073.21,1178.6,1406.26,859.975,1225.14,971.649,912.872,1060.04,826.121,871.175,912.16,1021.01,1015.68,1258.14,1216.81,1612.08,978.556,956.94,1027.5,960.968,945.374,1186.28,947.194,996.877,900.655,905.884,1064.69,889.242,1043.01,937.724,977.844,1345.48,940.389,976.329,1216.75,935.527,803.202,814.657,852.427,932.18,751.058,858.836,1040.52,879.73,1663.87,1048.67,792.379,773.946,850.159,1138.55,774.567,899.017,843.821,976.868,918.233,965.902,1012.81,1438.91,807.393,918.467,1273.26,865.896,883.423,956.411,1648.96,903.758,882.782,797.302,929.016,1010.89,984.863,836.7,1149.51,1551.91,1006.11,1328.6,886.81,936.991,861.755,909.231,1141.97,1041.96,991.17,963.47,995.941,900.736,964.203,1430.64,909.831,1221.35,1076.89,952.382,1008.17,930.064,1015.39,939.148,1070.56,896.739
